Id,Title,review/score,review/summary,review/text,review/scale
0140194487,Hidden Journey: A Spiritual Awakening,1.0,Spiritual psychopathology or genuine enlightenment?,"I had never heard of either Mother Meera or Andrew Harvey until I picked up this book. I found the author's overwrought, hysterical experiences and conclusion that Mother Meera is the avatar of the Divine Mother to be interesting, but unconvincing.A search on the Web reveals some interesting material. The author, Andrew Harvey, has subsequently bitterly denounced Mother Meera for her failure to bless Harvey's homosexual relationship and for the horrible, horrible crime of ""homophobia"".Interestingly, the other books written about Mother Meera have also been penned by homosexuals. An odd ""coincidence"".If your spiritual inclination is to dissolve your ego/self in the all consuming embrace of the ""Divine Mother"", I suppose that a trip to Mother Meera's HQ in Germany may be in order. I'll pass.",negative
0140194487,Hidden Journey: A Spiritual Awakening,1.0,"No. Dear god, just look at the title!","Yes, it starts off as a reasonably coherent book about a mentally troubled intellectual. Right when he begins to get 'spiritual', the book takes a nose dive into incoherent new age dribble that is sloppily put together. An example would be like this: &quot;Oh wow, I just had a spiritual awakening. A couple days later, another one. Wow.&quot; Only it is less like a spiritual awakening and more like a psychological revelation about dealing with his wounded eros. This would be fine if it was presented in an exciting, sensible way, yet instead he chooses to drag the reader along on a tiresome journey into his own unconscious that yields less than a paragraph of Jung would in terms of profundity. What's more, he manages to make even less sense without any of Jung's complexity. It reminds me of so many movies put together in current times in which the plot is dull, full of holes and one is just relieved that it is over.",negative
0934420106,Senior portraits,5.0,Another Great Book,This is Larry's second senior photography book and another great guide. Larry picked up where he left off in his first book. The poses are still fresh even today and his marketing ideas are still relevant. Buy this book!,positive
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",5.0,Perhaps the best internal analysis of the Luftwaffe.,"This book is the benchmark of World War II Luftwaffe studies, written by the man who commanded the Fighter Force from Dec. 1941-Jan.1945. Galland was not just a warrior and ace, but an innovator who constantly battled with Goering and Hitler over the fate of their nation. As a specialist in the field, and someone who knew Galland personally, it is an honest representation of the facts. Highly recommended as a text.",positive
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",5.0,Classic account of a dedicated leader's struggle against incompetent superiors,"Galland recounts the evolution of the fighter arm and its employment in the face of supporting a land campaign of overwhelming dimensions in the east (which was given priority for everthing) and simultaneously trying to defend the Reich itself from the relentless bombardment by the Anlgo-American air forces from the west. Included are the silly solutions proposed by Goering (who confessed in the late '30's that he, ""just didn't know much about modern aircraft"") and the constant belittling complaints from Hitler that the Luftwaffe ""had let him down"", but who refused to listen to any realistic assessment of the need for a massively enlarged fighter force and continued to see the bomber as weapon which would overcome all. Interesting to speculate what the Wermacht might have accomplished, a propos the Soviet Union, if Hitler hadn't made the fatally stupid mistake (among several others) of declaring war on the United States in order to honor the Tripartite Agreement with Japan.",positive
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",5.0,"Thorough , Insightful, and Revealing","This text accuratly depicts the inner managerial tectonics of the Luftwaffe during WWII. Galland reveals a unique perspective of the German air war and the rather pervasive incompetence of the German leadership to use the fighter wings effectively. It also takes an honest look at the Allied air war and draws some rather unique conclusions concerning the popular opinion of the effectiveness of the bomber campaign in Europe which general reader might find interesting. This book will be of more interest to those drawn to logistics and strategy rather than action-packed air combat scenes, about which the ever-modest Galland spends little time bemusing.",positive
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",1.0,The First and the Last - Missing Pages,"I realize buyer beware, that this is a used book, is older, and that I purchased it some time ago, but when I finally began to read I realized there are several missing pages. When I mean several pages, specifically 10-15 pages from the first chapter alone...There may be more but there is no use proceeding with the book at this point.",negative
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",5.0,Very informative!,"As General of German Fighter Forces during the latter half of the war, and a squadron commander during the battle of Briton, Galland is in a unique position to give a very authoritative first-hand account of just what went on at Luftwaffe High Command during the war. Also of note is Galland's involvement in high-tech weapons of the time, including forming the first combat jet squadrons. This is a fascinating and engaging read for any history buff, and a unique perspective for anyone who wants to know why Germany lost the war.",positive
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",4.0,The WWII European Air War from a German Perspective: Allied-Precision-Bombing-Praise Irony,"Instead of repeating other reviewers, I mostly focus on undeveloped content. (Review is based on the 1954 edition). Adolf Galland's actions in the 1939 German/Soviet--Polish war are mentioned in the Publisher's Note. (p. ix). Oddly enough, Galland does not discuss it. Why? Also, both the Publisher (p. ix) and Galland (p. 17) repeat the myth of the Polish Air Force destroyed largely on the ground, a canard refuted not only by Allied but also by German sources. Click onThe Luftwaffe War Diaries: The German Air Force in World War II (Reprint), and read the Peczkis review. Galland does mention the Poles' 1944 Warsaw Uprising, and how the Soviets had betrayed it. (p. 301).The author provides much detail on the Battle of Britain. He speculates on the outcome of the Battle had it begun in the spring of 1940 instead of the summer, giving the Luftwaffe more time to destroy the R.A.F. before winter set in. He also asserts that Germany could have produced many more planes, up to that time, than she actually did according to wrong German priorities. Finally, he complains of the mistakenly-made short range of the German planes, which meant, according to him, that only 1/10th of England was subject to Luftwaffe combat, while 9/10ths of England had the luxury of unmolested aircraft manufacture, training of pilots, etc. [Is Galland exaggerating? I have seen maps that show roughly the eastern half of England within range of German planes. Furthermore, most British industry was located in the eastern and southern part of the British Isles.].Should fighter aircraft be allowed to shoot those who bale out of stricken planes? This question was discussed by Galland and Goering, with an ambiguous answer that balanced old-fashioned WWI air-war chivalry against the greater value of pilots over aircraft. (pp. 86-87). [In another context, Galland accused Polish pilots of shooting at German parachutists during the Battle of Britain, conveniently disregarding the fact that the Luftwaffe shot at Polish parachutists (not to mention columns of unarmed civilians) during the 1939 war.]Luftwaffe ace Werner Moelders is described as one who had strong religious convictions, and one who opposed the anti-Catholic polemics of the Nazi Party. However, Galland rejects the claim that this caused problems for Moelders or led to his violent death. (pp. 96-97).The British de Havilland Mosquito is described as an amazing plane that flew so high and was so fast that the German aircraft could not pursue it (except by diving) until they developed the ME-262 jet fighter plane. (p. 195-196). Also, its wooden construction gave it a faint signal on radar, making it an early form of stealth technology [using modern parlance, not Galland's].As for the ME-262 jet fighter, Galland contends that the Germans were 18 months ahead of the Allies in jet fighter technology. However, he realizes the fact that this technology was one that matured independently in different nations, not one nation alone. (p. 324).Throughout this work, Galland points to isolated successes of Allied precision bombing (e. g., the dam-busting raid), and uses these to argue for the ""uselessness"" of Allied carpet bombing. However, he refutes his own arguments when he elaborates on how easy it was for the Germans to protect their vital industry from precision Allied bombing: ""So far it [German war production] had been concentrated in 27 larger works arranged on production, technical and economic lines. Now it was spread over 729 medium and very small plants. Some were situated in tunnels, caves, or disused mines, some were hidden in forests, ravines, and villages. They were admirably camouflaged and not only made air observation difficult for the Allies but also their spying and sabotage."" (p. 305).",positive
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",5.0,Well-Read!,"The only one who could tell the story of Germany's Air Force in WW2 in such detail is someone who had fought alongside them, and that happens to be General Adolf Galland, who was there since the beginning and becoming an ace of over 70 air-to-air kills, and one of the few who managed to see the air force crash and burn in the last months of 1945. Without fuel or enough pilots, it mattered little that Germany's production of aircraft was far superior than the Allies with their first fighter jets, as it was done too little too late. Galland is a great author, as well as a splendid fighter, who managed to survive up to the end, unlike many of his comrades.The arrival of this book was met with great anticipation. The book is an original copy printed almost 50 years ago and the pages have colored with age, but I am impressed at the shape of the book, which is still in excellent condition after all these decades, and I'm glad that a book of this kind has been given a proper home and is read with great anticipation and also respect for it's delicate age. Handle with care, indeed! This book will easily dazzle me for another 50 years to come, even long after the surviving veterans of this war become a faint memory.Order this book! The money I spent on it was not in vain and I am very pleased with it's condition and the story that is on it's yellowed pages.",positive
B0007E8TUM,"The first and the last: The rise and fall of the German fighter forces, 1938-1945 (Ballantine)",2.0,Not so great,"Galland did his best to take any possible blame for the defeat oF Germany out of his shoulders. That's why he wrote this book. He blames averyone and everything for the fall of ther Luftwaffe Fighter Arm, except himself, the leader of the aforementioned force. Very clever.",negative
0911572155,Secrets of Piano Construction - [ISBN 0 911572 15 5],4.0,AN ARCHITECTS' REFERENCE THAT WILL DELIGHT ANY THEATRE BUFF!,"Messrs. Seaxton and Betts, editors of the AMERICAN ARCHITECT magazine in 1927-30, compiled this originally two volume display of photographs, drawings, plans, and renderings of some 100 then new theatres. It is a somewhat technical gallery of how architects met the challenge of designing theatres for the multiple use concept then becoming commonplace, but its multitude of photos will delight anyone interested in the physical nature of theatres. This one-volume reprint contains an added Index to the theatres therein, but the non-glossy paper is not as faithful to the photos as is the glossy paper of the first edition, still to be seen in some libraries. Still, the first edition is absolutely unobtainable, and this edition is more than adequate! The 342 pages of this handsome hardbound book should please anyone who loves beautiful theatres as well as the somewhat technically oriented text. There are, of course, a few typos such as the caption being wrong for the lower left photo on page 58 of &quot;book 1&quot; (section) which is identified correctly on page 15, and the photo on page 28 of &quot;book 2&quot; (section) is really the MIDLAND THEATER, Kansas City, MO. The accuracy of these and other details can be verified by the Theatre Historical Soc. of America in Elmhurst, IL. Especially for would-be architects, this will take one into a dreamland of fantastic architecture which is now seeing some of the theatres pictured herein restored to usefulness, and this volume will generate a longing for the delightful aura of lavish (and not so lavish) movie palaces and theatres from the recent past. Had color photos been available at that time, this book would deserve 5 stars! This volume's worthy successor is the title: &quot;BEST REMAINING SEATS: The Story of the Golden Age of the Movie Palace&quot; (1961), or its later reprint edition: &quot;The Best Remaining Seats: The Golden Age of the Movie Palace&quot;(1987), both available here at Amazon.com. While not an architect's book per se, it is the seminal historic work in the field and not to be missed.",positive
0964170663,Erie Canal Legacy: Architectural Treasures of the Empire State,4.0,Impressive Architectural Photos,The author and the photographer have worked well together in producing a summary of historical facts on beautiful structures along the Erie Canal from west to east. The pictures are magnificent and the text is comprehensible. It is a great reference for Erie Canal's aficionados and architecture enthusiasts. Also included are brief details on the places located alongside the canal.,positive
0964170663,Erie Canal Legacy: Architectural Treasures of the Empire State,5.0,An exceptional book for History Lovers,"This is a marvelous book with superb pictures of the History of the Erie Canal and easy to read for one who has limited time. I thoughly enjoyed it, especially after having traversed the entire length on Elderhostel programs.",positive
0964170663,Erie Canal Legacy: Architectural Treasures of the Empire State,5.0,Beautifully photographs and accompanying written details,"Erie Canal Legacy ISBN: 0964170663, The Landmark Society of Western New York, byAndy Olenick and Richard O. Reisem is a coffee table book of remarkable beauty and a font of knowledge.New York State's Grand or Erie Canal extended 363 miles from the Hudson River in the east to Lake Erie in the west requiring a series of locks along the way to accommodate the changes in elevation. It was an architectural gem and marvel of engineering that required development of several unique techniques. The opening of the canal in 1825 is credited with extending the settlement and industrialization of the country beyond the Mississippi and thus nullifying the northward spread of the southern slavery influence that may well have changed the outcome of the Civil War.Interestingly enough, one can still navigate parts of this canal as part of a more extensive journey. As a pastime, I had completed training, and acquired, USCG Captain's and Master's papers and my wife had graduated from Marine Engineering School. So, we had decided to navigate ""The Big Wheel"". In April of 1989 we left St. Petersburg, Fl and traveled across the state, up the coast, in and out of the Intracoastal Waterway, through New York State to Lake Erie, Huron, and Michigan, down the Chicago River to the Mississippi, Ohio, Kentucky Lakes, Tennessee, the Tombigbee and across the Gulf back to St Petersburg. The passage through New York State was particularly interesting because of the condition of what remains of the canal for boaters' use. A few notes from my Log may provide material of interest: ""Undocked 0855 from Schenectady Y.C. (actually just a name-no club except probably for locals). Docked at canal terminal in Canajoharie 1545. Very difficult - wind blowing us off the dock which have no above water cleats or other for attachment except very widely spaced bollards - finally managed with help from a man on shore."" ""Usually only one cleat to attach both forward and aft lines when traversing the locks - difficult, at best for any vessel over thirty feet."" ""Great amount of missing information and misinformation - necessary to remove radar tower repeatedly after damage because of incorrect height furnished for bridges.""The navigable route today goes from Tarrytown to Schenectady, Canajoharie, Rome, across Oneida Lake, Brewerton, Lyons, North Greece, Tonawanda and into Lake Erie, and for one interesting section you are boating on a section of water looking down on the surrounding houses and farmland.In summary, the Erie Canal still is an interesting ride although a prospective boater must be aware of sometimes primitive conditions and, as mentioned, a goodly amount of erroneous information. With respect to the book, Erie Canal Legacy, Andy Olenik has provided awesome pictures of both the local architecture and gorgeous scenery and Richard O. Reisem has provided most interesting and relevant supportive narrative.",positive
B0007JBZXU,Beauty for ashes,5.0,Hard to put down!,"I have read all of Winifred Fortescue's books and this one, like the others, is hard to put down. Lady Fortescue has a way with words that makes you feel as though you are an old friend. I only wish she had lived long enough to write more - she obviously loved writing but was also very ill throughout her latter years.",positive
0078277884,"Pre-Algebra, Skills Practice Workbook",2.0,No answer key,"This book does not have any instructional information on how to do the exercises, it's for students that have already studied these types of problems and know what to do and it does not include an answer key, which is a disapointment! You have to purchase the teacher wrap around edition or Chapter Resource Masters for the answers, I can't even find one available to buy! I'm going to contact them.",negative
0373262795,Ghirlandaio'S Daughter (Detective Carlo Arbati),2.0,"Weak characters, shallow plot","The overall premise of this book was interesting - an &quot;artful&quot; murder mystery set in Tuscan Italy. Having visited Lucca myself, I was somewhat disppointed to find that relatively little of the flavor of the place came through in the book. Worse, the characters are shallow and stereotyped. The detective intuits his way through virtually every difficulty, using his mind reading powers to solve each problem. While a psychic detective may appeal to some, I find the concept not at all believable. The rest of the characters are poorly developed, shallow stereotypes and the dialogue is childish. The story had potential, but in the end, I would classify this book as &quot;fluff&quot;.",negative
0373262795,Ghirlandaio'S Daughter (Detective Carlo Arbati),1.0,Badly written by a weak author with an oversized thesaurus.,"This is a very badly written mystery. The language is tortured, the plot is weak, the characters have no depth. Want some examples- try using the word &quot;effulgent&quot; in a love poem. The main detective intuits the next step (the same way the Profiler does on TV) and goes to the scene of the crime long after ward only to discover the main clue that all of the local police missed. Lastly, a mystery set in Lucca should be filled with details about the beautiful walled Italian city- you better know those details from another source, you won't find them in any depth here.",negative
0373262795,Ghirlandaio'S Daughter (Detective Carlo Arbati),5.0,A Wonderful Italian Mystery,"This is a great old fashioned mystery in the Agatha Christie mold. There is an interesting, cultivated detective, a pleasant dalliance, and plenty of loopy characters. The murderer and the motive are plausible and all is revealed in the traditional gathering of suspects. Subplots-involving family matters- are quite touching even. A good choice for art lovers and Italophiles. Ciao.",positive
0373262795,Ghirlandaio'S Daughter (Detective Carlo Arbati),5.0,"An excellent, character-rich mystery.","The further adventures of Carlo Arbati from award-winning author John Spencer Hill. I enjoyed this even more than John's last offering, The Last Castrato (which is also superb). Without exception, all the characters were marvelous, running the gamut from warm and engaging to dastardly yet intriguing. Carlo Arbati delivers superbly in this, his second outing. This book is a real page-turner and wins my prestigious Lost Z-z-z's Award (by keeping me up way past my bedtime reading it!)I recommend this one highly",positive
0373262795,Ghirlandaio'S Daughter (Detective Carlo Arbati),5.0,An international mystery that has a universal appeal,"Florentine police detective Carlo Arbati is elated over winning a goldmedal for his new poetry book. He travels to Lucca to collect his award andspend some vacation time with his friend Inspector Giancarlo Bonelli, whotells him about recent spearing death of an American. At the officialinquest, the death is ruled an accident. All seems quiet even though the twopolice buddies have doubts about the official findings...... However, everything changes when a second corpse surfaces. Philadelphialawyer and a cousin to the first victim, Peter Morgan is found dead. Carloand Giancarlo work together to try to learn what is behind the two killings.As they untangle a web of deceit an blackmail more complex than the DNAdouble helix, the two law enforcement officials place their own lives on theline. The lineup of people who want Morgan dead is immense. However whenArbati is on the case abetted by Bonelli, it is a matter of time before theyuncover the identity of the killer, unless, that is, they are killed first....... The second Carol Arbati mystery is a great tale of international intrigue.The superb story line will be devoured by who-done-it fans. Carl and hispal are great characters, and the support cast add just the right amount offlavoring to the mix. This novel is so enjoyable that this reviewer plans toread John Spencer Hill's first Arbati tale, THE LAST CASTRATO, some timesoon......Harriet Klausner",positive
0151813930,"The Stronger Women Get, the More Men Love Football: Sexism and the American Culture of Sports",5.0,"Well written, entertaining -- and scary","I'm a woman who has been puzzled and bemused for a long time by the male fixation on sports. How can a man remember the batting averages of all the players in last year's World Series, but not know the shoe size of the woman he's been married to for 10 years? Why does a man buy a newspaper, read every word of the sports section, and throw away the rest without even glancing at it? Why is a professional basketball player paid a salary that rivals (and often exceeds) that of the CEO of a major corporation, who is responsible for managing a trillion-dollar budget and thousands of employees? And why, when a local writer received a major national award, was she relegated to a few column-inches in the Local section of the paper, while the firing of a high school football coach made the front-page headlines?Nelson's book confirmed what I'd long suspected: as women have gradually broken through one glass ceiling after another, men have retreated into sports as the last bastion of traditional masculinity. It's a world in which &quot;girl&quot; is used as an insult, where men are permitted to express their affection only by punching each other, and where the only females allowed on the premises are decorative servants. But for those who claim that this is harmless male bonding and dismiss its critics as man-haters, Nelson shows the darker side: high school athletes who rape with impunity, glorification of mindless violence, and perpetuation of a concept of &quot;masculinity&quot; defined by behavior that would make a Neanderthal blush.While it's possible to pick holes in some of her arguments (I know female sports fans who are as ardently partisan as any man), I think Nelson's analysis is generally well done and convincing. My only criticism is that I would have appreciated more suggestions on &quot;Where do we go from here?&quot; But I think awareness of the problem is more than half the battle, and she's certainly done an excellent job of that! Every parent in America should read this book.",positive
0151813930,"The Stronger Women Get, the More Men Love Football: Sexism and the American Culture of Sports",5.0,A Must Read for Feminist Sports Enthusiasts,"I discovered this book only recently and it is a remarkable work. Nelson eloquently describes many of the obstracles of sexism that remain in women's sports today. While much progress has been made, many inequities remain as she clearly reports. While this book was initially published in 1994, it is still very relevant. The disparities in the money made by elite female athletes when compared to elite male athletes remain vast and disturbing. All feminists who also love sports will love this book.",positive
0151813930,"The Stronger Women Get, the More Men Love Football: Sexism and the American Culture of Sports",5.0,Amazing. Could NOT stop reading this book.,"This book is truly enlightening. While i know some of her claims are contestable (as all theory is), i still want to sew her thoughts into my brain so they will be available for instant access and referral. I have always been wary of our sports culture; Nelson tells me why. Nelson in no way condemns athletics or sports, but rather the sexism that has evovled around American sports culture, and the possible reasons for this evolution. Unfortunately i know that this book would not be palatable for many sports fans; for that reason it is so utterly poignant.",positive
0151813930,"The Stronger Women Get, the More Men Love Football: Sexism and the American Culture of Sports",5.0,The brilliant title says it all,"I had the honor of interviewing Mariah Burton Nelson about this book when it was first published. I still have my signed, heavily dog-eared and annotated copy on the shelf, along with other excellent analyses of masculinity, sports, and violence.Unfortunately -- though not surprisingly -- nothing has changed since 1994. Athletes of the ""manly"" sports continue to commit crimes out of all proportion to their representation in the population at large, and continue to get away with them. Their victims, most often of assault and rape, continue to be pilloried. Fans, coaches, parents, and officials continue to ignore or belittle these crimes and their consequences. Alcohol-fueled, testosterone-driven behavior at college parties is still the norm, locker room codes of silence still hold, the wink-wink nudge-nudge tolerance of ""boys will be boys"" is still accepted.And those of us who've grown hoarse pointing it out keep plugging away.Read this book for a comprehensive overview of the American culture of sports and the belligerence it breeds. Remember it especially the next time you hear somebody spouting off about ""family values."" (Oh, and the evidence of homoeroticism is alone worth the price of admission; that especially raises sports fans' hackles!)Other excellent books in this vein are: OUR GUYS by the late Bernard Lefkowitz, FRATERNITY GANG RAPE by Peggy Reeves Sanday, PROS AND CONS by Jeff Benedict and Dan Yaeger, BEER AND CIRCUS by Murray Sperber, BOYS WILL BE BOYS by Myriam Miedzian, PUBLIC HEROES PRIVATE FELONS by Jeff Benedict, and MASCULINITIES, GENDER RELATIONS, AND SPORT by Jim McKay, Michael A. Messner, and Donald F. Sabo.",positive
0151813930,"The Stronger Women Get, the More Men Love Football: Sexism and the American Culture of Sports",5.0,A Must Read for College Athletes,This book does a great job of describing many of the obstacles faced by female athletes. It has greatly helped me redefine my athletic goals and understand what I may encounter as I continue my athletic pursuits.,positive
0151813930,"The Stronger Women Get, the More Men Love Football: Sexism and the American Culture of Sports",5.0,so why aren't women in pro football?,"Nelson has an incredible way to convince, inform and provide insight to readers. The Stronger.... is an eye opening book that leaves readers wanting more nad wondering what affect sports can have on their lives. This book is a constant on my most read books and has a constant place in my memory as a source for statistics and information",positive
0151813930,"The Stronger Women Get, the More Men Love Football: Sexism and the American Culture of Sports",3.0,Be careful that this doesn't make you start to hate men.,"... While it does have some valid points regarding sexism in sports and sexism of male athletes, it takes things a little far. Reading for any prolonged period tends to give one a very negative view of men in general and athletes in particular. In addition, the author underestimates the strength of women, and discounts the possibility that being viewed as a sex object can be both stimulating and empowering to them. Her depiction of cheerleaders and topless dancers, among other things, were very shallow. The whole book is very one-dimensional, and seems to be written by the kind of rabid feminist that gives feminism a bad name. Not everyone out there believes that all men conspire to bring women down and subjugate them.",neutral
3899550536,Life Of Buddha,5.0,The Illuminated Buddha,"DGV continues to publish some of the most beautiful, affordably priced illustrated books around. The cover illustration here is not misleading--each of the 88 pages here is devoted to Satogawa, whose work relies on the dramatic and surprising use of color, as well as the concomitant sensations of motion and stillness, centeredness and disturbance. There's even something of a nod to Jacques Louis David in the depiction of King Bimbisaara's suicide. The colors and poses are at once traditional and postmodern, drawing as much on the thangka as the comic book. The text is terse and didn't receive much in the way of editing, but it really doesn't matter here. This is all about the illustration, and Satogawa's work doesn't disappoint.",positive
B000NP3VFI,Like Potion,3.0,First crushes,"This is a really cute story. Beverly is upfront about everything she's feeling, and half the time you just want to say, I know exactly how she feels! It's a very funny story and great for girls who are just beginning to hit that age where boys are more than just gross.",neutral
B000NP3VFI,Like Potion,4.0,Very good story for upper elementary age girls.,I have read a lot of books to my daughter and I found this to be especially good. I liked how the author described the 11-year-old girl's interest in Jason in realistic terms. She thinks he's cute and fun to be with but isn't interested in anything overly serious. Seemed perfect for where my daughter is in her development. Worth looking for this at your library.,positive
0140084428,English Creek (Contemporary American Fiction),5.0,More of Same Ivan Doig,"If you liked Dancing At Rascal Fair, then the second book in Doig's trilogy keeps the same mood and pace. Large story about a large country leveraged upon Doig's personal experiences growing up.",positive
0140084428,English Creek (Contemporary American Fiction),4.0,Another treat for Doig fans,"Chronologically, English Creek is the second in Doig's Montana trilogy--better to read Dancing at the Rascal Fair first. This one gives us Montana frontier life in the 30s and invites one to continue with his contemporary book three, Ride with Me, Mariah Montana. I enjoyed all three and also recommend The Whistling Season.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,A Great Coming Of Age Book,"Ivan Doig is one of the great American writers. This book is, chronologically, in the middle of what started out as a trilogy (Dancing At The Rascal Fair and Ride With Me Mariah Montana being the bracketing books) that expanded with Mountain Time. This book is also the most accessible to people who are not familiar with Doig but who might enjoy books about boys coming of age. Doig is a brilliant writer, better than Stegner. I recommend all of the books in the series.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,Great intro to the trilogy,&quot;English Creek&quot; is a great intro into the trilogy. I have just finished all three and hated to see the end of each. You truly grow to love the characters. This book remind me of &quot;All the Pretty Horses&quot; as it focuses on a young man coming of age in the 20's &amp; 30's - about the time of many of our WW II vets.,positive
0140084428,English Creek (Contemporary American Fiction),5.0,English Creek--a tale of sheep herding families and big sky country,"Anyone who has any interest in wonderful, descriptive, humerous, knock-your-socks off prose will love this book. I enjoy the time period in which the story is set, and reading about Scottish people who raise sheep in the remote NW corner of Montana is a great read for me. The style of writing is, to me, very eloquent and difficult to surpass. My only questionable feeling about this book is that it is recommended as the 2nd in the Montana trilogy and is set in a time period after Dancing at the Rascal Fair..I think that Dancing should be read first.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,Excellent,"I enjoyed this book very much, and I found it to be a good read. the author is a great writer and I enjoy his style.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,Great Montana Saga,"Ivan Doig has a wonderful, rich style that makes Montana history come alive. The creeks, the mountains, the everyday life of these hardy settlers make a great story for those who love the West.",positive
0140084428,English Creek (Contemporary American Fiction),4.0,Very entertaining read...,"I hated to get sleepy at night, because I didn't want to put this book down. I thought this was a good story, and the author does a good job of describing the beautiful countryside to the reader.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,A coming of age book in 1930s front-range Montana.,"English Creek will linger in your memory. Its story of 14 year old Jick McCaskill is by far the best of Ivan Doig's Montana books. He probes Jick's coming of age, his relations with his family (not a dysfunctional one either), and culminates in Jick's assumption of responsibility fighting a massive forest fire. A lyrically written, memorable book.",positive
0140084428,English Creek (Contemporary American Fiction),2.0,Poor Character Development,"This is a sweet story about hard working men and women in the forests of Montana. The characters are all super achievers who suffer silently. They are not common people and are somewhat unbelieveable. The first half of the book moves too slowly. The number of characters just keeps growing. Instead of developing any of the characters properly, new characters are introduced. There are 50 characters in the first 60 pages and the author does not stop there. The climax of the story is a forest fire which is the most exciting part. I would never read the sequel to this story.",negative
0140084428,English Creek (Contemporary American Fiction),5.0,A fantastic Sunday afternoon book,This is one of my favorite books. I highly recommend it (and the other books in the trilogy). It made me want to run away and raise sheep in Montana.,positive
0140084428,English Creek (Contemporary American Fiction),3.0,So-so novel of a Montana family,"Set in northern Montana in 1939, this novel tells the story of the McCaskill family. Young Jick is 15 and interested in learning his family's history--not easy since his parents are pretty tight-lipped. His older brother wants to get married rather than go to college, which causes a rift in the family. The father works for the Forest Service and in tackling a big fire at book's end provides Jick with important family history. Good in spots, especially the last 50 pages or so, but one gets the feeling in much of the book that Doig is trying hard to write an epic, only it comes across as only boring details.",neutral
0140084428,English Creek (Contemporary American Fiction),4.0,Musty smell,"Good price for a hardback but does have a strong musty smell. I put a dryer sheet between the pages for a few days, and smell seems improved.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,AS promised,"The book came on time and in great condition (""gently used"") as promised. I would definitely order from Trinity Books again.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,an American classic - great book,"One of my favorite books. Would make a great movie. Ivan Doig is as good as Steinbeck, better than Fitzgerald or Hemingway.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,"Great Read, highly recommended",I recommended this to eveyrone who would listen.,positive
0140084428,English Creek (Contemporary American Fiction),3.0,"Yeah, it's for English class.","The year is 1939, and Jick McCaskill is the most charming fourteen year old man of the land in Montana. At this tender age, he is just beginning to discover who he is and what he wants out of life. Ivan Doig paints a truly heartwarming picture of a young Montana boy's journey through adolescence in this poignant story about life in the country. The colorful characters are certain to remind you of your own friends and family, and Jick's boyish whims will bring you back to the joys and hardships of growing up. The quirky, humorous comparisons and tart cynicsms also contribute to the allure of the novel. However, this book is not for those with short attention spans. Doig uses beautiful , graceful language to describe the Two Medicine Country of Montana over and over and over again, and it begins to seem redundant. The general flow of the story is slow and steady with no real change in pace. This book will be a relaxing read if nothing else, and the recurring motif of the past helps to maintain a nostalgic tone throughout. This tale of turning points will carry you through family strife, natural disasters, and the resolving of age old grudges on the shoulders of Jick McCaskill. You will relive (or experience) the advancement frok grape soda to whiskey, and remember what its like to stand up to a family member for the first time. It will remind you to cherish the past, but live in the present, and make you feel all warm and fuzzy inside, as long as you stay awake long enough to get through it.",neutral
0140084428,English Creek (Contemporary American Fiction),2.0,Very Dull,I had to read this book for my college english class and it may in fact be the most boring book I have ever read. I am an avid reader and usually will read anything that I can get my hands on but I couldn't wait to end this stupid book and get on with my life. Every single one of my classmates hated it and unless you're a very cruel english teacher please don't make your poor students read this god forsaken book. I only gave it two stars because the last two pages were the only interesting ones out of the VERY long drawn out book!,negative
0140084428,English Creek (Contemporary American Fiction),5.0,Simply magical!,"Doig's characters are just incredible. His sense of humor is immense. His description of the depression years in Montana is fascinating. And of course, the landscapes inspired by his acquaintance with the countryside depicted in ENGLISH CREEK are breathtaking. This is the best book I have read in ages! I am going to find a way to work it into my American literature course, because it is not only a great book, it's a priceless piece of Americana.",positive
0140084428,English Creek (Contemporary American Fiction),5.0,An all-time favorite,"I uncovered Doig's ""Dancing at the Rascal Fair"" at a small bookstore in Oregon many years ago. Since then, his books have earned a ""do not loan"" status on my bookshelf. I'll tell friends how much I love his books, but they have to buy their own copies. English Creek is one of my favorites. It immersed me in Montana, in a young boy's summer, in the fold of time between childhood and adulthood. While some of Doig's books have a darker, gritty, edge, English Creek made me laugh outloud. I've just ordered three more copies to give as gifts to friends who I know will love the premise, the prose and the portrait of life on the edge of growing up.",positive
